Time_hours,DO_observed,DO_simulated,Residuals
1886,8.69591666666667,7.7410677518214,-0.954848914845273
1887,8.74066666666667,7.73710966901606,-1.00355699765061
1888,8.83725,7.73285341005879,-1.10439658994121
1889,8.91625,7.72840928369584,-1.18784071630416
1890,9.1475,7.72387804185594,-1.42362195814406
1891,9.4565,7.71935087965028,-1.73714912034972
1892,9.71416666666667,7.71490943537254,-1.99925723129413
1893,10.0615833333333,7.71062579049886,-2.35095754283444
1894,10.2573333333333,7.70656246968784,-2.55077086364546
1895,10.26925,7.70277244078059,-2.56647755921941
1896,10.1608333333333,7.69929911480064,-2.46153421853266
1897,9.80266666666667,7.69617634595404,-2.10649032071263
1898,9.40941666666667,7.69342843162929,-1.71598823503738
1899,8.96416666666667,7.69107011239735,-1.27309655426932
1900,8.5715,7.68910657201168,-0.882393427988317
1901,8.30033333333333,7.68753343740819,-0.612799895925136
1902,8.16925,7.68633677870528,-0.482913221294725
1903,8.12433333333333,7.68549310920379,-0.438840224129542
1904,8.14683333333333,7.68496938538707,-0.461863947946264
1905,8.15191666666667,7.68472300692091,-0.467193659745756
1906,8.20241666666667,7.68470181665361,-0.51771485001306
1907,8.1925,7.6848441006159,-0.507655899384098
1908,8.22108333333333,7.68507858802101,-0.53600474531232
1909,8.23,7.68532445126463,-0.544675548735372
1910,8.2885,7.68549130592492,-0.603008694075079
1911,8.40933333333333,7.68547921076253,-0.723854122570805
1912,8.53083333333333,7.68517866772055,-0.845654665612781
1913,8.7035,7.68447062192457,-1.01902937807543
1914,9.01891666666667,7.68322646168265,-1.33569020498402
1915,9.30225,7.6813080184853,-1.6209419815147
1916,9.61358333333333,7.67856756700553,-1.9350157663278
1917,9.88083333333333,7.6748478250988,-2.20598550823453
1918,10.0074166666667,7.66998195380305,-2.33743471286365
1919,10.0080833333333,7.6646680002881,-2.3434153330452
1920,9.86941666666667,7.65992673578072,-2.20948993088595
1921,9.56691666666667,7.65570811372709,-1.91120855293958
1922,9.239,7.65196169326437,-1.58703830673563
1923,8.88433333333333,7.64864087043092,-1.23569246290241
1924,8.5575,7.6457028781662,-0.911797121833796
1925,8.33316666666667,7.64310878631087,-0.690057880355805
1926,8.16425,7.64082350160669,-0.523426498393308
1927,8.07558333333333,7.63881576769662,-0.436767565636715
1928,8.04683333333333,7.63705816512472,-0.409775168208607
1929,8.00475,7.63552711133625,-0.369222888663748
1930,8.15291666666667,7.63420286067759,-0.518713805989081
1931,8.25166666666667,7.63306950439627,-0.618597162270399
1932,8.2795,7.63211497064099,-0.647385029359014
1933,8.39691666666667,7.63133102446157,-0.765585642205096
1934,8.33633333333333,7.63071326780902,-0.705620065524309
1935,8.31491666666667,7.63026113953547,-0.684655527131202
1936,8.43108333333333,7.62997791539421,-0.801105417939124
1937,8.59391666666667,7.62987070803967,-0.964045958626998
1938,8.82541666666667,7.62995046702746,-1.19546619963921
1939,9.00683333333333,7.63023197881431,-1.37660135451902
1940,9.19833333333333,7.63073386675811,-1.56759946657522
1941,9.53066666666667,7.6314785911179,-1.89918807554877
1942,9.77625,7.63249244905388,-2.14375755094612
1943,9.82016666666667,7.63380557462739,-2.18636109203928
1944,9.66066666666667,7.63545193880093,-2.02521472786574
1945,9.54775,7.63746934943813,-1.91028065056187
1946,9.25633333333333,7.63989945130379,-1.61643388202954
1947,8.94583333333333,7.64278772606385,-1.30304560726948
1948,8.75125,7.64618349228542,-1.10506650771458
1949,8.70225,7.65013990543673,-1.05211009456327
1950,8.61041666666667,7.65470074296366,-0.955715923703004
1951,8.54575,7.65950738880815,-0.886242611191846
1952,8.51591666666667,7.66436409394933,-0.851552572717344
1953,8.56525,7.66925549238878,-0.895994507611217
1954,8.62383333333333,7.67416721587183,-0.949666117461499
1955,8.69566666666667,7.67908589388747,-1.0165807727792
1956,8.73191666666667,7.68399915366839,-1.04791751299828
1957,8.789,7.688895620191,-1.100104379809
1958,8.74733333333333,7.69376491617538,-1.05356841715795
1959,8.83208333333333,7.69859766208532,-1.13348567124801
1960,8.91283333333333,7.70338547612832,-1.20944785720501
1961,9.13,7.70812097425556,-1.42187902574444
1962,9.42683333333333,7.71279777016192,-1.71403556317141
1963,9.784,7.71741047528598,-2.06658952471402
1964,10.1448333333333,7.72195469881003,-2.42287863452327
1965,10.4171666666667,7.72642704766002,-2.69073961900668
1966,10.5656666666667,7.73082512650565,-2.83484154016105
1967,10.5854166666667,7.73514753776028,-2.85026912890642
1968,10.4081666666667,7.73939388158098,-2.66877278508572
1969,10.1825,7.74356475586851,-2.43893524413149
1970,9.90633333333333,7.74766175626734,-2.15867157706599
1971,9.5465,7.75168747616563,-1.79481252383437
1972,9.16841666666667,7.75564550669524,-1.41277115997143
1973,8.91116666666667,7.75954043673172,-1.15162622993495
1974,8.742,7.76337785289433,-0.978622147105666
1975,8.61575,7.76716433954603,-0.848585660453973
1976,8.57325,7.77090747879345,-0.802342521206552
1977,8.59925,7.77461585048694,-0.824634149513056
1978,8.67383333333333,7.77829903222056,-0.895534301112771
1979,8.78541666666666,7.78196759933204,-1.00344906733462
1980,8.88308333333333,7.78563312490282,-1.09745020843051
1981,8.951,7.78930817975803,-1.16169182024197
1982,8.9925,7.79300633246652,-1.19949366753348
1983,9.05983333333333,7.79671863470355,-1.26311469862978
1984,9.10391666666667,7.7993876072365,-1.30452905943017
1985,9.20833333333333,7.8006450995545,-1.40768823377883
1986,9.35733333333333,7.80076471976948,-1.55656861356385
1987,9.50791666666667,7.79999964330124,-1.70791702336543
1988,9.8265,7.79858261287754,-2.02791738712246
1989,10.191,7.79672593853401,-2.394274061466
1990,10.34575,7.79462149761418,-2.55112850238582
1991,10.4000833333333,7.7924407347695,-2.60764259856379
1992,10.33625,7.79033466195934,-2.54591533804066
1993,10.0995833333333,7.78843385845095,-2.31114947488235
1994,9.82775,7.78684847081949,-2.04090152918051
1995,9.4835,7.78566821294803,-1.69783178705196
1996,9.20658333333333,7.78496236602756,-1.42162096730577
1997,8.98058333333333,7.78477977855694,-1.19580355477639
1998,8.87025,7.78514886634297,-1.08510113365703
1999,8.84491666666667,7.78607761250034,-1.05883905416633
2000,8.92691666666667,7.78755356745164,-1.13936309921503
2001,8.91125,7.78954384892738,-1.12170615107262
2002,8.75108333333333,7.79199514196597,-0.959088191367357
2003,8.6065,7.79483369891372,-0.811666301086277
2004,8.49491666666667,7.79796533942485,-0.696951327241816
2005,8.58883333333333,7.80127545046149,-0.78755788287184
2006,8.62016666666667,7.80462898629366,-0.815537680373008
2007,8.76208333333333,7.80787046849931,-0.954212864834024
2008,8.89491666666667,7.81082398596426,-1.08409268070241
2009,9.10533333333333,7.81329319488228,-1.29204013845105
2010,9.366,7.81508452405078,-1.55091547594922
2011,9.62933333333333,7.81683971804969,-1.81249361528364
2012,9.93958333333333,7.8189245288828,-2.12065880445053
2013,10.1646666666667,7.82131662802937,-2.34335003863733
2014,10.1594166666667,7.8239923774215,-2.3354242892452
2015,9.86566666666667,7.8269268294441,-2.03873983722257
2016,9.53525,7.83009372693491,-1.70515627306509
2017,9.38008333333333,7.83346550318451,-1.54661783014882
2018,9.1605,7.83701328193628,-1.32348671806372
2019,9.07583333333333,7.84070687738644,-1.23512645594689
2020,8.92041666666667,7.84451479418403,-1.07590187248264
2021,8.79041666666667,7.84840422743093,-0.942012439235743
2022,8.72708333333333,7.85234106268182,-0.874742270651514
2023,8.63641666666667,7.85628987594421,-0.780126790722458
2024,8.63558333333333,7.86021393367846,-0.77536939965487
2025,8.63133333333333,7.86407519279773,-0.767258140535605
2026,8.66258333333333,7.867834300668,-0.794749032665331
2027,8.72591666666667,7.8714505951081,-0.854466071558571
2028,8.792,7.87488210438967,-0.917117895610335
2029,8.86225,7.87808554723717,-0.984164452762834
2030,8.89533333333333,7.88101633282789,-1.01431700050544
2031,8.89433333333333,7.88362856079195,-1.01070477254138
2032,8.92091666666667,7.8858750212123,-1.03504164545437
2033,8.9885,7.8877071946247,-1.1007928053753
2034,9.1265,7.88907525201773,-1.23742474798227
2035,9.467,7.88992805483282,-1.57707194516718
2036,9.817,7.8902131549642,-1.9267868450358
2037,10.02175,7.8899085211455,-2.1318414788545
2038,10.18075,7.88981499614413,-2.29093500385587
2039,10.2213333333333,7.89023004177558,-2.33110329155772
2040,10.2000833333333,7.89106217074686,-2.30902116258644
2041,9.99391666666667,7.89222575547424,-2.10169091119243
2042,9.73791666666667,7.89364102808326,-1.84427563858341
2043,9.49866666666667,7.89523408040871,-1.60343258625796
2044,9.204,7.89693686399465,-1.30706313600535
2045,8.97891666666667,7.8986871900944,-1.08022947657227
2046,8.84375,7.90042872967056,-0.943321270329436
2047,8.776,7.90211101339497,-0.873888986605026
2048,8.70458333333333,7.90368943164875,-0.800893901684582
2049,8.72833333333333,7.90512523452226,-0.823208098811068
2050,8.74791666666667,7.90638553181516,-0.841531134851515
2051,8.80233333333333,7.90744329303633,-0.894890040297
2052,8.88041666666667,7.90827734740395,-0.97213931926272
2053,8.98316666666667,7.90887238384545,-1.07429428282122
2054,9.04783333333333,7.90921895099751,-1.13861438233582
2055,9.1445,7.90931345720609,-1.23518654279391
2056,9.30316666666667,7.90915817052641,-1.39400849614026
2057,9.44483333333333,7.90876121872296,-1.53607211461037
