Date,Hour,AvgDissolvedOxygenInput,AvgWaterTemperatureInput,AvgDissolvedOxygenOutput,AvgWaterTemperatureOutput,OxygenDiff,AvgWaterSurfaceElevationInput,AvgWaterSurfaceElevationOutput,mean_GlobalSolarRadiationCampodarsego,mean_GlobalSolarRadiationLegnaro,mean_Max_AirRel_Humidity,mean_Min_AirRel_Humidity,mean_Tair_mean,sum_Precipitation,DateHour,IsRainy,aggPrecipitation
19-Sep-2023,17,6.765,20.20625,7.03741666666667,21.1074166666667,-0.272416666666667,11.6516666666667,8.83566666666667,453,372,53,49,28.1,0,19-Sep-2023 17:00:00,0,0
19-Sep-2023,18,6.7215,20.2244166666667,7.33966666666667,21.15975,-0.618166666666667,11.652175,8.83450833333333,274,263,53,51,27.9,0,19-Sep-2023 18:00:00,0,0
19-Sep-2023,19,6.68875,20.2133333333333,7.0925,21.14175,-0.403749999999999,11.6572333333333,8.82623333333333,91,97,71,68,24.9,0,19-Sep-2023 19:00:00,0,0
19-Sep-2023,20,6.73391666666667,20.2133333333333,6.90733333333333,21.0531666666667,-0.173416666666667,11.6579,8.82023333333333,2,5,75,68,23.2,0,19-Sep-2023 20:00:00,0,0
19-Sep-2023,21,6.76108333333333,20.2231666666667,6.68733333333333,20.893,0.0737500000000022,11.6463333333333,8.82616666666666,0,0,79,75,21.6,0,19-Sep-2023 21:00:00,0,0
19-Sep-2023,22,6.77175,20.2605833333333,6.48708333333333,20.7188333333333,0.284666666666667,11.6364166666667,8.82541666666667,0,0,86,82,21.2,0,19-Sep-2023 22:00:00,0,0
19-Sep-2023,23,6.78908333333333,20.3025833333333,6.2025,20.5210833333333,0.586583333333333,11.6313333333333,8.81866666666667,0,0,87,82,21.1,0,19-Sep-2023 23:00:00,0,0
20-Sep-2023,0,6.79908333333333,20.3101666666667,5.916,20.3725,0.883083333333333,11.6355833333333,8.81458333333333,0,0,92,89,20.6,0,20-Sep-2023 00:00:00,0,0
20-Sep-2023,1,6.79933333333333,20.2969166666667,5.67083333333333,20.2590833333333,1.1285,11.6351666666667,8.81416666666666,0,0,89,89,20.6,0,20-Sep-2023 01:00:00,0,0
20-Sep-2023,2,6.78458333333333,20.2859166666667,5.50866666666667,20.1746666666667,1.27591666666667,11.64375,8.81358333333333,0,0,89,89,20.4,0,20-Sep-2023 02:00:00,0,0
20-Sep-2023,3,6.75091666666667,20.28525,5.37775,20.114,1.37316666666667,11.6445833333333,8.81358333333333,0,0,88,86,20.1,0,20-Sep-2023 03:00:00,0,0
20-Sep-2023,4,6.69525,20.2619166666667,5.26558333333333,20.05875,1.42966666666667,11.64475,8.81375,0,0,87,86,19.7,0,20-Sep-2023 04:00:00,0,0
20-Sep-2023,5,6.64141666666667,20.2110833333333,5.22441666666667,20.027,1.417,11.6461666666667,8.81516666666667,0,0,84,83,19.8,0,20-Sep-2023 05:00:00,0,0
20-Sep-2023,6,6.60125,20.1370833333333,5.26566666666667,20.0100833333333,1.33558333333333,11.64575,8.81475,0,0,84,83,19.6,0,20-Sep-2023 06:00:00,0,0
20-Sep-2023,7,6.60608333333333,20.065,5.40208333333333,20.0055,1.204,11.6445,8.811,0,0,84,83,19.3,0,20-Sep-2023 07:00:00,0,0
20-Sep-2023,8,6.65975,20.01625,5.55958333333333,20.0316666666667,1.10016666666667,11.64375,8.81441666666667,64,72,84,78,19.5,0,20-Sep-2023 08:00:00,0,0
20-Sep-2023,9,6.71291666666667,19.98125,5.52166666666667,20.0583333333333,1.19125,11.6415833333333,8.82141666666667,194,185,79,74,20.5,0,20-Sep-2023 09:00:00,0,0
20-Sep-2023,10,6.82358333333333,20.03025,5.53566666666667,20.13575,1.28791666666667,11.6469166666667,8.83008333333333,303,278,74,72,21.9,0,20-Sep-2023 10:00:00,0,0
20-Sep-2023,11,6.95758333333333,20.1243333333333,6.05125,20.3126666666667,0.906333333333333,11.6476666666667,8.82666666666666,406,424,71,69,23.3,0,20-Sep-2023 11:00:00,0,0
20-Sep-2023,12,7.01566666666667,20.216,6.34975,20.5189166666667,0.665916666666667,11.6499166666667,8.82725,409,532,71,68,24.6,0,20-Sep-2023 12:00:00,0,0
20-Sep-2023,13,7.03575,20.23975,6.61666666666667,20.6589166666667,0.419083333333334,11.6459166666667,8.82325,514,353,70,67,24.9,0,20-Sep-2023 13:00:00,0,0
20-Sep-2023,14,7.10458333333333,20.3319166666667,6.8935,20.8205833333333,0.211083333333334,11.6505833333333,8.82041666666666,666,259,67,63,25.6,0,20-Sep-2023 14:00:00,0,0
20-Sep-2023,15,6.98775,20.2683333333333,7.28558333333333,20.9508333333333,-0.297833333333335,11.6488,8.8203,621,246,67,63,26.1,0,20-Sep-2023 15:00:00,0,0
20-Sep-2023,16,6.85791666666667,20.24675,7.5045,21.0304166666667,-0.646583333333332,11.6515083333333,8.822175,340,435,63,61,26.3,0,20-Sep-2023 16:00:00,0,0
20-Sep-2023,17,6.8275,20.2528333333333,7.53183333333333,21.06225,-0.704333333333332,11.6498333333333,8.82216666666667,309,225,70,62,26,0,20-Sep-2023 17:00:00,0,0
20-Sep-2023,18,6.78966666666667,20.246,7.50416666666667,21.0684166666667,-0.714500000000001,11.6570833333333,8.82275,199,61,79,68,25.1,0,20-Sep-2023 18:00:00,0,0
20-Sep-2023,19,6.73108333333333,20.2425,7.37708333333333,21.04125,-0.646000000000002,11.6588333333333,8.82283333333333,18,18,86,76,23.6,0,20-Sep-2023 19:00:00,0,0
20-Sep-2023,20,6.73858333333333,20.2605833333333,7.10058333333333,20.9646666666667,-0.361999999999999,11.6611333333333,8.8243,0,0,78,73,22,0,20-Sep-2023 20:00:00,0,0
20-Sep-2023,21,6.764,20.2865,6.78908333333333,20.8658333333333,-0.0250833333333347,11.65215,8.82698333333333,0,0,79,74,21.7,0,20-Sep-2023 21:00:00,0,0
20-Sep-2023,22,6.80833333333333,20.2983333333333,6.51275,20.7314166666667,0.295583333333335,11.643475,8.82914166666666,0,0,90,78,20.7,0,20-Sep-2023 22:00:00,0,0
20-Sep-2023,23,6.85941666666667,20.3005833333333,6.21208333333333,20.5955,0.647333333333334,11.6387,8.82103333333333,0,0,91,89,20.2,0,20-Sep-2023 23:00:00,0,0
21-Sep-2023,0,6.86858333333333,20.2956666666667,5.95941666666667,20.45225,0.909166666666667,11.64475,8.81791666666667,0,0,95,92,20,0,21-Sep-2023 00:00:00,0,0
21-Sep-2023,1,6.90191666666667,20.3005,5.75891666666667,20.3545,1.143,11.65375,8.81775,0,0,98,95,19.7,0,21-Sep-2023 01:00:00,0,0
21-Sep-2023,2,6.88516666666667,20.2899166666667,5.61333333333333,20.2785,1.27183333333333,11.6586,8.81343333333333,0,0,100,99,19.1,0,21-Sep-2023 02:00:00,0,0
21-Sep-2023,3,6.86175,20.2710833333333,5.48275,20.2180833333333,1.379,11.6548166666667,8.81715,0,0,100,100,19.1,0,21-Sep-2023 03:00:00,0,0
21-Sep-2023,4,6.80558333333333,20.2305833333333,5.40225,20.158,1.40333333333333,11.6512916666667,8.816125,0,0,100,100,18.8,0,21-Sep-2023 04:00:00,0,0
21-Sep-2023,5,6.72475,20.18875,5.34783333333333,20.1134166666667,1.37691666666667,11.6524166666667,8.81975,0,0,100,100,18.8,0,21-Sep-2023 05:00:00,0,0
21-Sep-2023,6,6.57358333333333,20.1538333333333,5.30966666666667,20.0729166666667,1.26391666666667,11.6546666666667,8.82033333333333,0,0,100,100,18.3,0,21-Sep-2023 06:00:00,0,0
21-Sep-2023,7,6.46041666666667,20.072,5.26941666666667,20.04575,1.191,11.6565833333333,8.82558333333333,0,0,100,100,18.1,0,21-Sep-2023 07:00:00,0,0
21-Sep-2023,8,6.46666666666667,19.9903333333333,5.32483333333333,20.0325,1.14183333333333,11.651,8.825,21,21,100,100,18.5,0,21-Sep-2023 08:00:00,0,0
21-Sep-2023,9,6.52366666666667,19.9666666666667,5.36075,20.0254166666667,1.16291666666667,11.64425,8.82491666666667,27,102,100,100,18.8,0,21-Sep-2023 09:00:00,0,0
21-Sep-2023,10,6.66533333333333,20.0036666666667,5.60808333333333,20.0814166666667,1.05725,11.6434166666667,8.83325,57,221,100,98,19.2,0,21-Sep-2023 10:00:00,0,0
21-Sep-2023,11,6.71891666666667,20.04475,5.98716666666667,20.20175,0.731749999999999,11.6486833333333,8.84018333333333,390,469,97,90,20.4,0,21-Sep-2023 11:00:00,0,0
21-Sep-2023,12,6.75908333333333,20.1035833333333,6.3375,20.3593333333333,0.421583333333334,11.6530666666667,8.83623333333333,336,620,91,79,21.6,0,21-Sep-2023 12:00:00,0,0
21-Sep-2023,13,6.72466666666667,20.0900833333333,6.48958333333333,20.482,0.235083333333334,11.6494666666667,8.8343,568,513,76,73,22.5,0,21-Sep-2023 13:00:00,0,0
21-Sep-2023,14,6.8945,20.1964166666667,6.70933333333333,20.56975,0.185166666666666,11.6540916666667,8.83309166666667,313,203,72,70,22.9,0,21-Sep-2023 14:00:00,0,0
21-Sep-2023,15,7.01591666666667,20.3115,6.96341666666667,20.69375,0.0525000000000002,11.6545833333333,8.82691666666667,423,283,69,66,23.5,0,21-Sep-2023 15:00:00,0,0
21-Sep-2023,16,6.92041666666667,20.3261666666667,7.02883333333333,20.78175,-0.108416666666667,11.6460833333333,8.84175,571,389,66,64,24.3,0,21-Sep-2023 16:00:00,0,0
21-Sep-2023,17,6.85316666666667,20.3261666666667,7.22441666666667,20.82675,-0.371250000000001,11.6425666666667,8.84406666666667,353,419,68,60,24.5,0,21-Sep-2023 17:00:00,0,0
21-Sep-2023,18,6.77916666666667,20.2984166666667,7.19258333333333,20.8115,-0.413416666666666,11.6347333333333,8.84206666666667,194,155,74,66,24,0,21-Sep-2023 18:00:00,0,0
21-Sep-2023,19,6.66791666666667,20.26825,6.83141666666667,20.7781666666667,-0.163499999999999,11.6228166666667,8.83598333333333,28,38,80,75,22.8,0,21-Sep-2023 19:00:00,0,0
21-Sep-2023,20,6.63791666666667,20.2305833333333,6.61625,20.7314166666667,0.0216666666666656,11.616575,8.82390833333333,0,0,84,79,22.3,0,21-Sep-2023 20:00:00,0,0
21-Sep-2023,21,6.64341666666667,20.1909166666667,6.42383333333333,20.6714166666667,0.219583333333333,11.612325,8.81799166666667,0,0,87,77,22.4,0,21-Sep-2023 21:00:00,0,0
21-Sep-2023,22,6.651,20.1461666666667,6.20825,20.5858333333333,0.442749999999998,11.6139666666667,8.81463333333333,0,0,91,86,21.4,0,21-Sep-2023 22:00:00,0,0
21-Sep-2023,23,6.67166666666667,20.1055833333333,6.0105,20.4918333333333,0.661166666666666,11.6168166666667,8.80581666666666,0,0,95,91,20.8,0,21-Sep-2023 23:00:00,0,0
22-Sep-2023,0,6.674,20.0909166666667,5.74016666666667,20.42625,0.933833333333334,11.6157333333333,8.80473333333333,0,0,96,96,20.4,0,22-Sep-2023 00:00:00,0,0
22-Sep-2023,1,6.66408333333333,20.0691666666667,5.54808333333333,20.3628333333333,1.116,11.6189,8.8079,0,0,97,96,20.3,0,22-Sep-2023 01:00:00,0,0
22-Sep-2023,2,6.66666666666667,20.0491666666667,5.36866666666667,20.3056666666667,1.298,11.6206,8.80793333333333,0,0,98,96,19.8,0,22-Sep-2023 02:00:00,0,0
22-Sep-2023,3,6.684,20.0273333333333,5.25375,20.2463333333333,1.43025,11.6168666666667,8.80586666666666,0,0,100,99,19,0,22-Sep-2023 03:00:00,0,0
22-Sep-2023,4,6.682,20.01475,5.22291666666667,20.1859166666667,1.45908333333333,11.6175833333333,8.80658333333333,0,0,100,100,18.4,0,22-Sep-2023 04:00:00,0,0
22-Sep-2023,5,6.66508333333333,20.0009166666667,5.11575,20.1258333333333,1.54933333333333,11.61925,8.80825,0,0,100,100,18.9,0,22-Sep-2023 05:00:00,0,0
22-Sep-2023,6,6.60458333333333,19.987,5.1725,20.0639166666667,1.43208333333333,11.6198333333333,8.80716666666667,0,0,100,100,18.9,0,22-Sep-2023 06:00:00,0,0
22-Sep-2023,7,6.62383333333333,19.9938333333333,5.07641666666667,20.0095833333333,1.54741666666667,11.6164416666667,8.80544166666666,0,0,100,100,18.6,0,22-Sep-2023 07:00:00,0,0
22-Sep-2023,8,6.698,20.0211666666667,5.37941666666667,19.9614166666667,1.31858333333333,11.61785,8.80601666666666,24,51,100,100,18.9,0,22-Sep-2023 08:00:00,0,0
22-Sep-2023,9,6.81825,20.0491666666667,5.19125,19.983,1.627,11.6219416666667,8.81344166666667,86,117,100,100,19.5,0,22-Sep-2023 09:00:00,0,0
22-Sep-2023,10,6.82341666666667,20.066,5.243,20.0381666666667,1.58041666666667,11.6204,8.81773333333333,101,262,100,98,20.7,0,22-Sep-2023 10:00:00,0,0
22-Sep-2023,11,6.80625,20.0534166666667,5.50041666666667,20.1020833333333,1.30583333333333,11.6207333333333,8.81723333333333,184,276,98,94,21.6,0,22-Sep-2023 11:00:00,0,0
22-Sep-2023,12,6.70266666666667,20.0155833333333,5.62933333333333,20.13425,1.07333333333333,11.6218,8.81413333333333,74,98,100,95,21.4,0.8,22-Sep-2023 12:00:00,0,0.8
22-Sep-2023,13,6.73691666666667,20.0140833333333,5.95708333333333,20.16,0.779833333333333,11.6218583333333,8.810025,98,110,100,100,20.9,0.8,22-Sep-2023 13:00:00,0,1.6
22-Sep-2023,14,6.69683333333333,19.9933333333333,6.01325,20.2045833333333,0.683583333333335,11.6206666666667,8.8055,182,147,100,100,21.1,0.2,22-Sep-2023 14:00:00,0,1.8
22-Sep-2023,15,6.7135,19.99175,5.99658333333333,20.25125,0.716916666666666,11.6231666666667,8.80216666666667,138,124,100,100,21.3,1,22-Sep-2023 15:00:00,0,2.8
22-Sep-2023,16,6.70616666666667,19.9849166666667,6.20416666666667,20.3258333333333,0.501999999999999,11.6235833333333,8.80258333333333,143,254,100,100,21.8,0,22-Sep-2023 16:00:00,0,2.8
22-Sep-2023,17,6.53166666666667,19.9429166666667,6.39041666666667,20.3893333333333,0.141249999999999,11.6259166666667,8.80658333333333,152,168,100,100,22.5,0,22-Sep-2023 17:00:00,0,2.8
22-Sep-2023,18,6.46316666666667,19.90575,6.3945,20.41025,0.0686666666666662,11.62895,8.80795,72,86,100,100,22.4,0,22-Sep-2023 18:00:00,0,2.8
22-Sep-2023,19,6.29433333333333,19.8660833333333,6.33366666666667,20.3831666666667,-0.0393333333333334,11.63115,8.80931666666667,34,49,100,91,22.2,0,22-Sep-2023 19:00:00,0,2.8
22-Sep-2023,20,6.22266666666667,19.8421666666667,6.17883333333333,20.3259166666667,0.0438333333333345,11.6371583333333,8.807825,0,0,100,93,20.6,0,22-Sep-2023 20:00:00,0,2.8
22-Sep-2023,21,6.19083333333333,19.829,6.03225,20.2695,0.158583333333333,11.642925,8.80609166666667,0,0,100,100,19.9,0,22-Sep-2023 21:00:00,0,2.8
22-Sep-2023,22,6.204,19.8156666666667,5.88166666666667,20.2191666666667,0.322333333333332,11.6453166666667,8.81931666666667,0,0,100,100,19.6,0,22-Sep-2023 22:00:00,0,2.8
22-Sep-2023,23,6.19466666666667,19.7995833333333,5.77725,20.1516666666667,0.417416666666668,11.650375,8.82604166666667,0,0,100,100,19.6,0,22-Sep-2023 23:00:00,0,2.8
23-Sep-2023,0,6.17891666666667,19.8024166666667,5.7165,20.0708333333333,0.462416666666667,11.6528166666667,8.82348333333333,0,0,100,100,19.7,0,23-Sep-2023 00:00:00,0,2.8
23-Sep-2023,1,6.173,19.7855833333333,5.63125,19.9969166666667,0.54175,11.6529166666667,8.81775,0,0,100,100,19.3,0,23-Sep-2023 01:00:00,0,2.8
23-Sep-2023,2,6.14208333333333,19.7780833333333,5.49158333333333,19.9215833333333,0.650499999999999,11.6453166666667,8.81015,0,0,100,100,18.8,0,23-Sep-2023 02:00:00,0,2.8
23-Sep-2023,3,6.11966666666667,19.7641666666667,5.41791666666667,19.8398333333333,0.701750000000001,11.6412333333333,8.8044,0,0,100,100,18.4,0,23-Sep-2023 03:00:00,0,2.8
23-Sep-2023,4,6.07183333333333,19.76075,5.33241666666667,19.7751666666667,0.739416666666666,11.6325666666667,8.79906666666666,0,0,100,100,17.9,0,23-Sep-2023 04:00:00,0,2.8
23-Sep-2023,5,6.05408333333333,19.73875,5.19833333333333,19.7318333333333,0.85575,11.6337333333333,8.8069,0,0,100,100,17.9,0,23-Sep-2023 05:00:00,0,2.8
23-Sep-2023,6,6.05125,19.7143333333333,5.13075,19.6935,0.920500000000001,11.6364833333333,8.81715,0,0,99,99,18,0,23-Sep-2023 06:00:00,0,2.8
23-Sep-2023,7,6.01241666666667,19.6759166666667,5.06166666666667,19.6313333333333,0.95075,11.6425833333333,8.82491666666666,0,0,99,99,17.5,0,23-Sep-2023 07:00:00,0,2.8
23-Sep-2023,8,6.047,19.6641666666667,5.0745,19.59925,0.9725,11.6465416666667,8.83054166666667,0,21,99,99,17.2,0,23-Sep-2023 08:00:00,0,2.8
23-Sep-2023,9,6.13516666666667,19.6891666666667,4.98775,19.602,1.14741666666667,11.649,8.81883333333333,69,109,99,98,17.2,0,23-Sep-2023 09:00:00,0,2.8
23-Sep-2023,10,6.19225,19.7226666666667,5.14791666666667,19.6613333333333,1.04433333333333,11.64905,8.81638333333333,172,357,100,98,17.9,0,23-Sep-2023 10:00:00,0,2.8
23-Sep-2023,11,6.25375,19.8165,5.48608333333333,19.7779166666667,0.767666666666667,11.6487916666667,8.80779166666667,447,499,100,100,18.6,0,23-Sep-2023 11:00:00,0,2.8
23-Sep-2023,12,6.33375,19.9395,5.82316666666667,19.98575,0.510583333333333,11.6506666666667,8.80966666666667,580,626,98,79,21.8,0,23-Sep-2023 12:00:00,0,2
23-Sep-2023,13,6.40058333333333,20.0455833333333,6.10075,20.2185833333333,0.299833333333335,11.6503166666667,8.80931666666667,698,681,73,62,23.4,0,23-Sep-2023 13:00:00,0,1.2
23-Sep-2023,14,6.45408333333333,20.12175,6.41366666666667,20.406,0.0404166666666672,11.6523166666667,8.81131666666666,763,700,59,52,24.7,0,23-Sep-2023 14:00:00,0,1
23-Sep-2023,15,6.37166666666667,20.0929166666667,6.49766666666667,20.5539166666667,-0.126000000000001,11.6529833333333,8.81198333333333,705,593,47,43,25.6,0,23-Sep-2023 15:00:00,0,0
23-Sep-2023,16,6.15891666666667,19.9806666666667,6.82691666666667,20.6155833333333,-0.668,11.6464,8.8129,509,546,59,46,24.3,0,23-Sep-2023 16:00:00,0,0
23-Sep-2023,17,6.11266666666667,19.9010833333333,6.89516666666667,20.6045,-0.782499999999999,11.650625,8.81295833333333,79,281,60,57,23.5,0,23-Sep-2023 17:00:00,0,0
23-Sep-2023,18,6.13241666666667,19.84425,6.94775,20.4618333333333,-0.815333333333332,11.6616666666667,8.85816666666667,23,86,76,59,21.8,3.6,23-Sep-2023 18:00:00,1,3.6
23-Sep-2023,19,6.07816666666667,19.8086666666667,6.73941666666667,20.36775,-0.66125,11.6591,8.88726666666667,0,4,99,88,15.7,8,23-Sep-2023 19:00:00,1,11.6
23-Sep-2023,20,6.11991666666667,19.7905833333333,6.36275,20.2631666666667,-0.242833333333333,11.6428833333333,8.87021666666667,0,0,100,100,16.1,0.8,23-Sep-2023 20:00:00,1,12.4
23-Sep-2023,21,6.2055,19.7613333333333,5.67925,20.098,0.526250000000001,11.638675,8.85100833333333,0,0,100,81,16.9,0.2,23-Sep-2023 21:00:00,1,12.6
23-Sep-2023,22,6.24783333333333,19.7509166666667,4.11891666666667,19.9731666666667,2.12891666666667,11.6399833333333,8.84481666666666,0,0,89,82,16.5,0,23-Sep-2023 22:00:00,1,12.6
23-Sep-2023,23,6.28258333333333,19.7675833333333,2.77191666666667,19.8351666666667,3.51066666666667,11.64155,8.83721666666667,0,0,91,84,16.1,0,23-Sep-2023 23:00:00,1,12.6
24-Sep-2023,0,6.29883333333333,19.75575,2.226,19.625,4.07283333333333,11.64375,8.83525,0,0,94,91,15.6,0,24-Sep-2023 00:00:00,1,12.6
24-Sep-2023,1,6.32991666666667,19.74875,1.71975,19.4729166666667,4.61016666666667,11.6481666666667,8.833,0,0,100,97,15.2,0,24-Sep-2023 01:00:00,1,12.6
24-Sep-2023,2,6.29633333333333,19.7353333333333,1.3785,19.4009166666667,4.91783333333333,11.6578333333333,8.83016666666667,0,0,100,97,15.5,0,24-Sep-2023 02:00:00,1,12.6
24-Sep-2023,3,6.20033333333333,19.7123333333333,0.978583333333333,19.36525,5.22175,11.656775,8.833275,0,0,93,89,16,0,24-Sep-2023 03:00:00,1,12.6
24-Sep-2023,4,6.17891666666667,19.678,0.757833333333333,19.34025,5.42108333333333,11.6527333333333,8.83173333333333,0,0,98,94,15.7,0,24-Sep-2023 04:00:00,1,12.6
24-Sep-2023,5,6.21566666666667,19.6265833333333,0.984,19.3074166666667,5.23166666666667,11.64965,8.82865,0,0,92,89,16.2,0,24-Sep-2023 05:00:00,1,12.6
24-Sep-2023,6,6.14433333333333,19.553,0.96425,19.2669166666667,5.18008333333333,11.6484,8.8249,0,0,99,95,15.7,0,24-Sep-2023 06:00:00,1,12.6
24-Sep-2023,7,6.05316666666667,19.4570833333333,0.788583333333333,19.2326666666667,5.26458333333333,11.6516583333333,8.82899166666667,0,0,100,99,15.4,0,24-Sep-2023 07:00:00,1,12.6
24-Sep-2023,8,5.91425,19.36275,2.47158333333333,19.2369166666667,3.44266666666667,11.645,8.8215,19,14,100,97,15.2,0,24-Sep-2023 08:00:00,1,12.6
24-Sep-2023,9,5.81666666666667,19.3135,2.65833333333333,19.2334166666667,3.15833333333333,11.641675,8.823175,171,234,93,85,16.8,0,24-Sep-2023 09:00:00,1,12.6
24-Sep-2023,10,5.66183333333333,19.3423333333333,3.20375,19.3010833333333,2.45808333333333,11.6456166666667,8.82628333333333,382,418,82,70,18,0,24-Sep-2023 10:00:00,1,12.6
24-Sep-2023,11,5.71416666666667,19.4384166666667,3.63091666666667,19.4371666666667,2.08325,11.6464,8.81706666666667,547,549,61,50,20.2,0,24-Sep-2023 11:00:00,1,12.6
24-Sep-2023,12,5.78983333333333,19.585,4.13716666666667,19.6298333333333,1.65266666666667,11.6454,8.8144,665,653,47,43,21.9,0,24-Sep-2023 12:00:00,1,12.6
24-Sep-2023,13,5.81541666666667,19.7115,4.5835,19.8406666666667,1.23191666666667,11.6448166666667,8.81048333333333,725,704,44,41,22.7,0,24-Sep-2023 13:00:00,1,12.6
24-Sep-2023,14,5.65383333333333,19.7836666666667,5.06891666666667,20.01225,0.584916666666667,11.65615,8.81265,732,605,40,34,24.2,0,24-Sep-2023 14:00:00,1,12.6
24-Sep-2023,15,5.4365,19.7319166666667,5.47425,20.1230833333333,-0.0377499999999991,11.6639833333333,8.81298333333333,681,670,37,33,24.5,0,24-Sep-2023 15:00:00,1,12.6
24-Sep-2023,16,5.11766666666667,19.6374166666667,5.8075,20.17325,-0.689833333333331,11.66365,8.81431666666666,572,563,36,34,23.9,0,24-Sep-2023 16:00:00,1,12.6
24-Sep-2023,17,5.01041666666667,19.6215833333333,5.84291666666667,20.1635,-0.8325,11.6554166666667,8.82191666666666,425,438,39,35,23.3,0,24-Sep-2023 17:00:00,1,12.6
24-Sep-2023,18,5.02316666666667,19.5598333333333,5.85908333333333,20.1586666666667,-0.835916666666667,11.6454,8.82106666666667,243,223,50,43,22.5,0,24-Sep-2023 18:00:00,1,9
24-Sep-2023,19,5.03733333333333,19.5006666666667,5.83733333333333,20.1225,-0.800000000000001,11.637875,8.82354166666667,71,58,56,52,21,0,24-Sep-2023 19:00:00,1,1
24-Sep-2023,20,5.12425,19.45375,5.68883333333333,20.0505833333333,-0.564583333333334,11.63875,8.82275,0,1,61,58,20,0,24-Sep-2023 20:00:00,1,0.2
24-Sep-2023,21,5.21458333333333,19.41675,5.40666666666667,19.9585833333333,-0.192083333333334,11.6407166666667,8.81721666666667,0,0,66,62,19.1,0,24-Sep-2023 21:00:00,1,0
24-Sep-2023,22,5.33316666666667,19.39425,5.08033333333333,19.8434166666667,0.252833333333334,11.6448333333333,8.81383333333333,0,0,75,69,18.3,0,24-Sep-2023 22:00:00,1,0
24-Sep-2023,23,5.3935,19.3500833333333,4.70233333333333,19.676,0.691166666666667,11.646925,8.815925,0,0,84,74,17.6,0,24-Sep-2023 23:00:00,1,0
25-Sep-2023,0,5.418,19.3075,4.39758333333333,19.5385833333333,1.02041666666667,11.6434166666667,8.81575,0,0,89,83,16.7,0,25-Sep-2023 00:00:00,1,0
25-Sep-2023,1,5.47925,19.2774166666667,4.12591666666667,19.4259166666667,1.35333333333333,11.64275,8.81341666666667,0,0,93,87,16.6,0,25-Sep-2023 01:00:00,1,0
25-Sep-2023,2,5.48391666666667,19.2403333333333,3.93441666666667,19.338,1.5495,11.6440833333333,8.81225,0,0,86,84,17.2,0,25-Sep-2023 02:00:00,1,0
25-Sep-2023,3,5.55,19.1940833333333,3.85533333333333,19.2521666666667,1.69466666666667,11.6415833333333,8.81058333333333,0,0,80,77,17.4,0,25-Sep-2023 03:00:00,1,0
25-Sep-2023,4,5.6155,19.1415833333333,3.79191666666667,19.162,1.82358333333333,11.64475,8.81375,0,0,89,82,16.5,0,25-Sep-2023 04:00:00,1,0
25-Sep-2023,5,5.66366666666667,19.0953333333333,3.756,19.06625,1.90766666666667,11.6386583333333,8.80849166666667,0,0,90,84,15.8,0,25-Sep-2023 05:00:00,1,0
25-Sep-2023,6,5.7095,19.0545833333333,3.74158333333333,18.9649166666667,1.96791666666667,11.6364166666667,8.80958333333333,0,0,85,84,15.4,0,25-Sep-2023 06:00:00,1,0
25-Sep-2023,7,5.75608333333333,19.0218333333333,3.83191666666667,18.8789166666667,1.92416666666667,11.6344166666667,8.80925,0,0,93,88,14.5,0,25-Sep-2023 07:00:00,1,0
25-Sep-2023,8,5.80816666666667,18.9973333333333,3.91616666666667,18.7976666666667,1.892,11.63225,8.80125,34,39,94,91,14.4,0,25-Sep-2023 08:00:00,1,0
25-Sep-2023,9,5.92925,18.97625,4.00341666666667,18.7606666666667,1.92583333333333,11.6350833333333,8.79908333333333,122,173,85,79,16.1,0,25-Sep-2023 09:00:00,1,0
25-Sep-2023,10,6.14741666666667,19.01625,4.39591666666667,18.806,1.7515,11.6350083333333,8.80234166666667,257,215,74,66,17.6,0,25-Sep-2023 10:00:00,1,0
25-Sep-2023,11,6.22908333333333,19.0036666666667,4.73083333333333,18.8901666666667,1.49825,11.6300666666667,8.79906666666667,212,253,66,61,19.1,0,25-Sep-2023 11:00:00,1,0
25-Sep-2023,12,6.26891666666667,19.0001666666667,5.01675,18.9831666666667,1.25216666666666,11.625975,8.794975,388,256,62,60,20.1,0,25-Sep-2023 12:00:00,1,0
25-Sep-2023,13,6.51875,19.1169166666667,5.34158333333333,19.1243333333333,1.17716666666667,11.6230833333333,8.79291666666666,695,435,55,44,21.8,0,25-Sep-2023 13:00:00,1,0
25-Sep-2023,14,6.60775,19.16175,5.62808333333333,19.3234166666667,0.979666666666668,11.6171666666667,8.79366666666666,725,699,42,38,24.1,0,25-Sep-2023 14:00:00,1,0
25-Sep-2023,15,6.45008333333333,19.0693333333333,5.94175,19.5043333333333,0.508333333333333,11.61565,8.78715,669,650,37,35,25.3,0,25-Sep-2023 15:00:00,1,0
25-Sep-2023,16,6.19408333333333,18.91875,6.18916666666667,19.6545,0.00491666666666823,11.6092666666667,8.7966,568,553,41,35,25.4,0,25-Sep-2023 16:00:00,1,0
25-Sep-2023,17,6.10683333333333,18.8644166666667,6.30716666666667,19.727,-0.200333333333332,11.60895,8.80628333333333,419,406,42,38,25.2,0,25-Sep-2023 17:00:00,1,0
25-Sep-2023,18,6.05358333333333,18.81525,6.28466666666667,19.7505833333333,-0.231083333333333,11.6056666666667,8.80966666666666,243,234,46,43,24.9,0,25-Sep-2023 18:00:00,1,0
